id,mean_life,ph,pp
5817,81.9,0.59,0.76
5818,81.43,0.59,0.77
5819,81.26,0.59,0.78
5820,81.72,0.59,0.79
5821,81.95,0.59,0.8
5822,81.78,0.59,0.81
5823,81.85,0.59,0.82
5824,81.64,0.59,0.83
5825,81.68,0.59,0.84
5826,81.61,0.59,0.85
5827,81.45,0.59,0.86
5828,81.43,0.59,0.87
5829,81.53,0.59,0.88
5830,81.32,0.59,0.89
5831,82.03,0.59,0.9
5832,81.91,0.59,0.91
5833,81.57,0.59,0.92
5834,81.84,0.59,0.93
5835,82.2,0.59,0.94
5836,82.21,0.59,0.95
5837,81.81,0.59,0.96
5838,82.13,0.59,0.97
5839,81.76,0.59,0.98
5840,81.65,0.59,0.99
5841,98.67,0.6,0.01
5842,98.63,0.6,0.02
5843,98.67,0.6,0.03
5844,98.48,0.6,0.04
5845,98.58,0.6,0.05
5846,98.39,0.6,0.06
5847,98.45,0.6,0.07
5848,98.41,0.6,0.08
5849,98.39,0.6,0.09
5850,97.89,0.6,0.1
5851,98.46,0.6,0.11
5852,97.72,0.6,0.12
5853,93.91,0.6,0.13
5854,95.15,0.6,0.14
5855,92.53,0.6,0.15
5856,90.48,0.6,0.16
5857,89.45,0.6,0.17
5858,88.8,0.6,0.18
5859,87.52,0.6,0.19
5860,87.58,0.6,0.2
5861,86.92,0.6,0.21
5862,86.59,0.6,0.22
5863,86.51,0.6,0.23
5864,86.14,0.6,0.24
5865,85.34,0.6,0.25
5866,85.29,0.6,0.26
5867,84.83,0.6,0.27
5868,84.55,0.6,0.28
5869,84.44,0.6,0.29
5870,84.46,0.6,0.3
5871,83.69,0.6,0.31
5872,83.53,0.6,0.32
5873,83.68,0.6,0.33
5874,83.47,0.6,0.34
5875,83.19,0.6,0.35
5876,83.55,0.6,0.36
5877,82.76,0.6,0.37
5878,82.88,0.6,0.38
5879,82.73,0.6,0.39
5880,82.65,0.6,0.4
5881,82.96,0.6,0.41
5882,82.66,0.6,0.42
5883,82.47,0.6,0.43
5884,82.06,0.6,0.44
5885,82.03,0.6,0.45
5886,82.34,0.6,0.46
5887,82.29,0.6,0.47
5888,82.21,0.6,0.48
5889,82.02,0.6,0.49
5890,81.96,0.6,0.5
5891,82.31,0.6,0.51
5892,82.22,0.6,0.52
5893,82.26,0.6,0.53
5894,81.83,0.6,0.54
5895,81.99,0.6,0.55
5896,81.88,0.6,0.56
5897,81.79,0.6,0.57
5898,81.82,0.6,0.58
5899,82.03,0.6,0.59
5900,81.74,0.6,0.6
5901,82.04,0.6,0.61
5902,81.62,0.6,0.62
5903,81.54,0.6,0.63
5904,81.59,0.6,0.64
5905,81.79,0.6,0.65
5906,82.06,0.6,0.66
5907,81.8,0.6,0.67
5908,81.66,0.6,0.68
5909,81.72,0.6,0.69
5910,81.7,0.6,0.7
5911,81.7,0.6,0.71
5912,81.84,0.6,0.72
5913,81.63,0.6,0.73
5914,81.64,0.6,0.74
5915,81.94,0.6,0.75
5916,81.3,0.6,0.76
5917,81.61,0.6,0.77
5918,81.65,0.6,0.78
5919,81.74,0.6,0.79
5920,81.71,0.6,0.8
5921,81.56,0.6,0.81
5922,82.06,0.6,0.82
5923,81.89,0.6,0.83
5924,81.84,0.6,0.84
5925,82.03,0.6,0.85
5926,82.1,0.6,0.86
5927,81.93,0.6,0.87
5928,81.99,0.6,0.88
5929,81.99,0.6,0.89
5930,81.8,0.6,0.9
5931,81.95,0.6,0.91
5932,82.14,0.6,0.92
5933,81.86,0.6,0.93
5934,81.94,0.6,0.94
5935,81.86,0.6,0.95
5936,81.93,0.6,0.96
5937,81.94,0.6,0.97
5938,82.13,0.6,0.98
5939,82.15,0.6,0.99
5940,98.69,0.61,0.01
5941,98.63,0.61,0.02
5942,98.64,0.61,0.03
5943,98.58,0.61,0.04
5944,98.61,0.61,0.05
5945,98.5,0.61,0.06
5946,98.54,0.61,0.07
5947,98.61,0.61,0.08
5948,97.91,0.61,0.09
5949,97.7,0.61,0.1
5950,96.73,0.61,0.11
5951,96.48,0.61,0.12
5952,95.4,0.61,0.13
5953,91.91,0.61,0.14
5954,91.12,0.61,0.15
5955,90.47,0.61,0.16
5956,90.46,0.61,0.17
5957,89.76,0.61,0.18
5958,88.82,0.61,0.19
5959,87.87,0.61,0.2
5960,86.98,0.61,0.21
5961,86.9,0.61,0.22
5962,85.95,0.61,0.23
5963,86.46,0.61,0.24
5964,85.38,0.61,0.25
5965,84.84,0.61,0.26
5966,85.06,0.61,0.27
5967,84.3,0.61,0.28
5968,84.01,0.61,0.29
5969,83.94,0.61,0.3
5970,83.97,0.61,0.31
5971,83.59,0.61,0.32
5972,83.36,0.61,0.33
5973,83.36,0.61,0.34
5974,83.35,0.61,0.35
5975,83.39,0.61,0.36
5976,83.16,0.61,0.37
5977,83.22,0.61,0.38
5978,82.46,0.61,0.39
5979,82.98,0.61,0.4
5980,82.52,0.61,0.41
5981,82.57,0.61,0.42
5982,82.54,0.61,0.43
5983,82.53,0.61,0.44
5984,82.4,0.61,0.45
5985,82.32,0.61,0.46
5986,82.31,0.61,0.47
5987,82.59,0.61,0.48
5988,82.46,0.61,0.49
5989,81.98,0.61,0.5
5990,81.82,0.61,0.51
5991,82.33,0.61,0.52
5992,81.95,0.61,0.53
5993,81.82,0.61,0.54
5994,82.08,0.61,0.55
5995,82.27,0.61,0.56
5996,82.04,0.61,0.57
5997,82.06,0.61,0.58
5998,81.59,0.61,0.59
5999,82.02,0.61,0.6
6000,82.13,0.61,0.61
6001,82.07,0.61,0.62
6002,82.02,0.61,0.63
6003,81.94,0.61,0.64
6004,81.9,0.61,0.65
6005,82.06,0.61,0.66
6006,81.97,0.61,0.67
6007,81.94,0.61,0.68
6008,81.91,0.61,0.69
6009,81.5,0.61,0.7
6010,81.96,0.61,0.71
6011,81.9,0.61,0.72
6012,81.9,0.61,0.73
6013,82.06,0.61,0.74
6014,81.76,0.61,0.75
6015,81.74,0.61,0.76
6016,81.44,0.61,0.77
6017,81.92,0.61,0.78
6018,82.07,0.61,0.79
6019,81.74,0.61,0.8
6020,81.92,0.61,0.81
6021,81.58,0.61,0.82
6022,82.17,0.61,0.83
6023,82.07,0.61,0.84
6024,81.77,0.61,0.85
6025,81.87,0.61,0.86
6026,81.78,0.61,0.87
6027,81.5,0.61,0.88
6028,82.02,0.61,0.89
6029,82.25,0.61,0.9
6030,82.38,0.61,0.91
6031,82.08,0.61,0.92
6032,82.1,0.61,0.93
6033,81.91,0.61,0.94
6034,81.9,0.61,0.95
6035,81.92,0.61,0.96
6036,82.43,0.61,0.97
6037,81.92,0.61,0.98
6038,82.11,0.61,0.99
6039,98.7,0.62,0.01
6040,98.62,0.62,0.02
6041,98.62,0.62,0.03
6042,98.65,0.62,0.04
6043,98.63,0.62,0.05
6044,98.53,0.62,0.06
6045,98.56,0.62,0.07
6046,98.12,0.62,0.08
6047,98.03,0.62,0.09
6048,97.57,0.62,0.1
6049,94.76,0.62,0.11
6050,95.77,0.62,0.12
6051,93.64,0.62,0.13
6052,91.79,0.62,0.14
6053,92.49,0.62,0.15
6054,90.58,0.62,0.16
6055,89.23,0.62,0.17
6056,88.69,0.62,0.18
6057,87.94,0.62,0.19
6058,87.67,0.62,0.2
6059,87.39,0.62,0.21
6060,87.01,0.62,0.22
6061,86.49,0.62,0.23
6062,86.01,0.62,0.24
6063,85.64,0.62,0.25
6064,85.17,0.62,0.26
6065,84.93,0.62,0.27
6066,84.62,0.62,0.28
6067,84.59,0.62,0.29
6068,84.19,0.62,0.3
6069,84,0.62,0.31
6070,84.03,0.62,0.32
6071,83.59,0.62,0.33
6072,83.64,0.62,0.34
6073,83.21,0.62,0.35
6074,83.38,0.62,0.36
6075,83.39,0.62,0.37
6076,83.05,0.62,0.38
6077,83.22,0.62,0.39
6078,82.92,0.62,0.4
6079,82.83,0.62,0.41
6080,82.49,0.62,0.42
6081,82.47,0.62,0.43
6082,82.62,0.62,0.44
6083,82.54,0.62,0.45
6084,82.3,0.62,0.46
6085,82.52,0.62,0.47
6086,82.51,0.62,0.48
6087,82.11,0.62,0.49
6088,82.38,0.62,0.5
6089,82.28,0.62,0.51
6090,82,0.62,0.52
6091,82.04,0.62,0.53
6092,82.24,0.62,0.54
6093,82.39,0.62,0.55
6094,82.13,0.62,0.56
6095,82.26,0.62,0.57
6096,81.97,0.62,0.58
6097,82.48,0.62,0.59
6098,81.92,0.62,0.6
6099,82.26,0.62,0.61
6100,82.1,0.62,0.62
6101,82.17,0.62,0.63
6102,81.69,0.62,0.64
6103,81.83,0.62,0.65
6104,82.15,0.62,0.66
6105,82.17,0.62,0.67
6106,82.07,0.62,0.68
6107,82,0.62,0.69
6108,81.95,0.62,0.7
6109,82.28,0.62,0.71
6110,81.83,0.62,0.72
6111,82.26,0.62,0.73
6112,82.01,0.62,0.74
6113,82.14,0.62,0.75
6114,82.4,0.62,0.76
6115,82.1,0.62,0.77
6116,81.98,0.62,0.78
6117,81.76,0.62,0.79
6118,82.14,0.62,0.8
6119,81.91,0.62,0.81
6120,81.75,0.62,0.82
6121,82.18,0.62,0.83
6122,81.94,0.62,0.84
6123,81.88,0.62,0.85
6124,81.84,0.62,0.86
6125,81.97,0.62,0.87
6126,82.14,0.62,0.88
6127,82.11,0.62,0.89
6128,82.09,0.62,0.9
6129,82,0.62,0.91
6130,81.84,0.62,0.92
6131,82.32,0.62,0.93
6132,81.95,0.62,0.94
6133,82.14,0.62,0.95
6134,81.85,0.62,0.96
6135,82.23,0.62,0.97
6136,82.44,0.62,0.98
6137,82.29,0.62,0.99
6138,98.69,0.63,0.01
6139,98.67,0.63,0.02
6140,98.66,0.63,0.03
6141,98.62,0.63,0.04
6142,98.56,0.63,0.05
6143,98.42,0.63,0.06
6144,98.54,0.63,0.07
6145,98.45,0.63,0.08
6146,98.25,0.63,0.09
6147,98.36,0.63,0.1
6148,98.37,0.63,0.11
6149,96.1,0.63,0.12
6150,94.64,0.63,0.13
6151,92.68,0.63,0.14
6152,92.07,0.63,0.15
6153,91.26,0.63,0.16
6154,90.49,0.63,0.17
6155,89.44,0.63,0.18
6156,88.85,0.63,0.19
6157,88.01,0.63,0.2
6158,86.95,0.63,0.21
6159,86.56,0.63,0.22
6160,86.43,0.63,0.23
6161,86.21,0.63,0.24
6162,85.99,0.63,0.25
6163,85.25,0.63,0.26
6164,84.95,0.63,0.27
6165,84.58,0.63,0.28
6166,84.45,0.63,0.29
6167,84.22,0.63,0.3
6168,83.89,0.63,0.31
6169,83.85,0.63,0.32
6170,84.19,0.63,0.33
6171,83.52,0.63,0.34
6172,83.62,0.63,0.35
6173,83.59,0.63,0.36
6174,83.23,0.63,0.37
6175,83.28,0.63,0.38
6176,82.76,0.63,0.39
6177,82.99,0.63,0.4
6178,82.68,0.63,0.41
6179,82.92,0.63,0.42
6180,82.79,0.63,0.43
6181,82.64,0.63,0.44
6182,82.61,0.63,0.45
6183,82.78,0.63,0.46
6184,82.79,0.63,0.47
6185,82.65,0.63,0.48
6186,82.33,0.63,0.49
6187,82.17,0.63,0.5
6188,82.35,0.63,0.51
6189,82.38,0.63,0.52
6190,82.27,0.63,0.53
6191,82.22,0.63,0.54
6192,82.38,0.63,0.55
6193,81.77,0.63,0.56
6194,82.42,0.63,0.57
6195,82.36,0.63,0.58
6196,82.14,0.63,0.59
6197,82.14,0.63,0.6
6198,81.95,0.63,0.61
6199,82.31,0.63,0.62
6200,82.04,0.63,0.63
6201,82.26,0.63,0.64
6202,82.23,0.63,0.65
6203,82.18,0.63,0.66
6204,82.1,0.63,0.67
6205,81.78,0.63,0.68
6206,82.08,0.63,0.69
6207,82.07,0.63,0.7
6208,82.21,0.63,0.71
6209,81.82,0.63,0.72
6210,81.97,0.63,0.73
6211,82.07,0.63,0.74
6212,82.07,0.63,0.75
6213,81.76,0.63,0.76
6214,82.15,0.63,0.77
6215,81.91,0.63,0.78
6216,82.27,0.63,0.79
6217,82.29,0.63,0.8
6218,82.12,0.63,0.81
6219,82.25,0.63,0.82
6220,82.38,0.63,0.83
6221,82.25,0.63,0.84
6222,82.24,0.63,0.85
6223,82.2,0.63,0.86
6224,81.88,0.63,0.87
6225,82.16,0.63,0.88
6226,82.46,0.63,0.89
6227,82.36,0.63,0.9
6228,82.03,0.63,0.91
6229,81.89,0.63,0.92
6230,82.2,0.63,0.93
6231,82.26,0.63,0.94
6232,82.11,0.63,0.95
6233,81.87,0.63,0.96
6234,82.28,0.63,0.97
6235,82.37,0.63,0.98
6236,82.08,0.63,0.99
6237,98.68,0.64,0.01
6238,98.65,0.64,0.02
6239,98.55,0.64,0.03
6240,98.58,0.64,0.04
6241,98.58,0.64,0.05
6242,98.47,0.64,0.06
6243,98.52,0.64,0.07
6244,98.63,0.64,0.08
6245,98.25,0.64,0.09
6246,98.14,0.64,0.1
6247,97.63,0.64,0.11
6248,96.54,0.64,0.12
6249,97.97,0.64,0.13
6250,93.68,0.64,0.14
6251,93.13,0.64,0.15
6252,90.27,0.64,0.16
6253,89.68,0.64,0.17
6254,89.35,0.64,0.18
6255,88.79,0.64,0.19
6256,88.2,0.64,0.2
6257,87.34,0.64,0.21
6258,86.81,0.64,0.22
6259,86.29,0.64,0.23
6260,86.29,0.64,0.24
6261,85.77,0.64,0.25
6262,84.92,0.64,0.26
6263,84.76,0.64,0.27
6264,85.09,0.64,0.28
6265,84.53,0.64,0.29
6266,84.54,0.64,0.3
6267,83.69,0.64,0.31
6268,84.47,0.64,0.32
6269,83.65,0.64,0.33
6270,83.57,0.64,0.34
6271,83.43,0.64,0.35
6272,83.55,0.64,0.36
6273,83.5,0.64,0.37
6274,83.39,0.64,0.38
6275,83.26,0.64,0.39
6276,83.08,0.64,0.4
6277,82.85,0.64,0.41
6278,83.04,0.64,0.42
6279,82.85,0.64,0.43
6280,82.72,0.64,0.44
6281,82.57,0.64,0.45
6282,82.47,0.64,0.46
6283,82.27,0.64,0.47
6284,82.41,0.64,0.48
6285,82.69,0.64,0.49
6286,82.54,0.64,0.5
6287,82.54,0.64,0.51
6288,82.39,0.64,0.52
6289,82.21,0.64,0.53
6290,82.08,0.64,0.54
6291,82.59,0.64,0.55
6292,82.05,0.64,0.56
6293,82.42,0.64,0.57
6294,82.38,0.64,0.58
6295,82.55,0.64,0.59
6296,82.21,0.64,0.6
6297,82.14,0.64,0.61
6298,82.25,0.64,0.62
6299,82.29,0.64,0.63
6300,82.11,0.64,0.64
6301,82.29,0.64,0.65
6302,82.28,0.64,0.66
6303,82.07,0.64,0.67
6304,82.28,0.64,0.68
6305,82.22,0.64,0.69
6306,82.12,0.64,0.7
6307,81.9,0.64,0.71
6308,82.17,0.64,0.72
6309,82.1,0.64,0.73
6310,82.3,0.64,0.74
6311,82.12,0.64,0.75
6312,82.21,0.64,0.76
6313,82.05,0.64,0.77
6314,82.28,0.64,0.78
6315,82.36,0.64,0.79
6316,82.26,0.64,0.8
6317,82.13,0.64,0.81
6318,82.17,0.64,0.82
6319,82.05,0.64,0.83
6320,82.39,0.64,0.84
6321,82.17,0.64,0.85
6322,82.34,0.64,0.86
6323,82.34,0.64,0.87
6324,82.38,0.64,0.88
6325,82.32,0.64,0.89
6326,82.37,0.64,0.9
6327,82.05,0.64,0.91
6328,82.16,0.64,0.92
6329,81.98,0.64,0.93
6330,82.59,0.64,0.94
6331,82.42,0.64,0.95
6332,82.28,0.64,0.96
6333,82.24,0.64,0.97
6334,82.17,0.64,0.98
6335,82.24,0.64,0.99
6336,98.67,0.65,0.01
6337,98.67,0.65,0.02
6338,98.66,0.65,0.03
6339,98.59,0.65,0.04
6340,98.51,0.65,0.05
6341,98.51,0.65,0.06
6342,98.48,0.65,0.07
6343,98.4,0.65,0.08
6344,98.22,0.65,0.09
6345,97.85,0.65,0.1
6346,96.5,0.65,0.11
6347,95.07,0.65,0.12
6348,93.88,0.65,0.13
6349,92.87,0.65,0.14
6350,90.96,0.65,0.15
6351,90.75,0.65,0.16
6352,90.46,0.65,0.17
6353,89.29,0.65,0.18
6354,88.19,0.65,0.19
6355,87.44,0.65,0.2
6356,87.44,0.65,0.21
6357,86.61,0.65,0.22
6358,86.8,0.65,0.23
6359,86.42,0.65,0.24
6360,85.67,0.65,0.25
6361,85.62,0.65,0.26
6362,85.12,0.65,0.27
6363,84.8,0.65,0.28
6364,84.6,0.65,0.29
6365,84.65,0.65,0.3
6366,84.45,0.65,0.31
6367,84.22,0.65,0.32
6368,83.61,0.65,0.33
6369,83.88,0.65,0.34
6370,83.71,0.65,0.35
6371,83.37,0.65,0.36
6372,83.69,0.65,0.37
6373,83.23,0.65,0.38
6374,83.18,0.65,0.39
6375,82.95,0.65,0.4
6376,83.18,0.65,0.41
6377,82.82,0.65,0.42
6378,83,0.65,0.43
6379,82.77,0.65,0.44
6380,82.55,0.65,0.45
6381,82.6,0.65,0.46
6382,82.34,0.65,0.47
6383,82.73,0.65,0.48
6384,82.71,0.65,0.49
6385,82.46,0.65,0.5
6386,82.62,0.65,0.51
6387,82.84,0.65,0.52
6388,82.51,0.65,0.53
6389,82.38,0.65,0.54
6390,82.61,0.65,0.55
6391,82.27,0.65,0.56
6392,82.17,0.65,0.57
6393,82.33,0.65,0.58
6394,82.39,0.65,0.59
6395,82.54,0.65,0.6
6396,82.44,0.65,0.61
6397,82.2,0.65,0.62
6398,82.25,0.65,0.63
6399,82.08,0.65,0.64
6400,82.3,0.65,0.65
6401,82.37,0.65,0.66
6402,82.19,0.65,0.67
6403,81.96,0.65,0.68
6404,82.23,0.65,0.69
6405,82.27,0.65,0.7
6406,82.52,0.65,0.71
6407,81.95,0.65,0.72
6408,82.5,0.65,0.73
6409,82.27,0.65,0.74
6410,81.97,0.65,0.75
6411,82.06,0.65,0.76
6412,82.17,0.65,0.77
6413,82.08,0.65,0.78
6414,82.28,0.65,0.79
6415,82.31,0.65,0.8
6416,82.52,0.65,0.81
6417,82.27,0.65,0.82
6418,82.02,0.65,0.83
6419,82.35,0.65,0.84
6420,82.23,0.65,0.85
6421,82.23,0.65,0.86
6422,82.09,0.65,0.87
6423,82.29,0.65,0.88
6424,82.27,0.65,0.89
6425,82.43,0.65,0.9
6426,82.52,0.65,0.91
6427,82.25,0.65,0.92
6428,82.41,0.65,0.93
6429,82.31,0.65,0.94
6430,82.23,0.65,0.95
6431,82.12,0.65,0.96
6432,82.46,0.65,0.97
6433,82.27,0.65,0.98
6434,82.22,0.65,0.99
6435,98.66,0.66,0.01
6436,98.66,0.66,0.02
6437,98.6,0.66,0.03
6438,98.7,0.66,0.04
6439,98.58,0.66,0.05
6440,98.56,0.66,0.06
6441,98.56,0.66,0.07
6442,98.49,0.66,0.08
6443,98.51,0.66,0.09
6444,97.66,0.66,0.1
6445,97.95,0.66,0.11
6446,95.76,0.66,0.12
6447,94.01,0.66,0.13
6448,92.33,0.66,0.14
6449,92.82,0.66,0.15
6450,90.69,0.66,0.16
6451,89.69,0.66,0.17
6452,89.19,0.66,0.18
6453,89.18,0.66,0.19
6454,87.66,0.66,0.2
6455,87.65,0.66,0.21
6456,86.5,0.66,0.22
6457,86.46,0.66,0.23
6458,86.61,0.66,0.24
6459,86.21,0.66,0.25
6460,85.27,0.66,0.26
6461,85.24,0.66,0.27
6462,84.93,0.66,0.28
6463,84.95,0.66,0.29
6464,84.32,0.66,0.3
6465,84.3,0.66,0.31
6466,84.21,0.66,0.32
6467,83.85,0.66,0.33
6468,83.73,0.66,0.34
6469,83.65,0.66,0.35
6470,83.52,0.66,0.36
6471,83.44,0.66,0.37
6472,83.18,0.66,0.38
6473,83.18,0.66,0.39
6474,82.87,0.66,0.4
6475,82.98,0.66,0.41
6476,82.82,0.66,0.42
6477,83.22,0.66,0.43
6478,82.92,0.66,0.44
6479,82.85,0.66,0.45
6480,82.63,0.66,0.46
6481,82.74,0.66,0.47
6482,82.59,0.66,0.48
6483,82.62,0.66,0.49
6484,82.61,0.66,0.5
6485,82.65,0.66,0.51
6486,82.38,0.66,0.52
6487,82.45,0.66,0.53
6488,82.4,0.66,0.54
6489,82.4,0.66,0.55
6490,82.36,0.66,0.56
6491,82.21,0.66,0.57
6492,82.13,0.66,0.58
6493,82.52,0.66,0.59
6494,82.35,0.66,0.6
6495,82.43,0.66,0.61
6496,82.38,0.66,0.62
6497,82.41,0.66,0.63
6498,82.46,0.66,0.64
6499,82.14,0.66,0.65
6500,82.48,0.66,0.66
6501,82.15,0.66,0.67
6502,82.29,0.66,0.68
6503,82.43,0.66,0.69
6504,82.03,0.66,0.7
6505,82,0.66,0.71
6506,82.4,0.66,0.72
6507,82.35,0.66,0.73
6508,82.24,0.66,0.74
6509,82.32,0.66,0.75
6510,82.29,0.66,0.76
6511,82.44,0.66,0.77
6512,82.54,0.66,0.78
6513,82.51,0.66,0.79
6514,82.57,0.66,0.8
6515,82.04,0.66,0.81
6516,82.32,0.66,0.82
6517,82.51,0.66,0.83
6518,82.49,0.66,0.84
6519,82.49,0.66,0.85
6520,82.26,0.66,0.86
6521,82.5,0.66,0.87
6522,82.42,0.66,0.88
6523,82.45,0.66,0.89
6524,82.33,0.66,0.9
6525,82.33,0.66,0.91
6526,82.47,0.66,0.92
6527,82.37,0.66,0.93
6528,82.22,0.66,0.94
6529,82.33,0.66,0.95
6530,82.48,0.66,0.96
6531,82.55,0.66,0.97
6532,82.3,0.66,0.98
6533,82.21,0.66,0.99
6534,98.69,0.67,0.01
6535,98.7,0.67,0.02
6536,98.65,0.67,0.03
6537,98.57,0.67,0.04
6538,98.57,0.67,0.05
6539,98.6,0.67,0.06
6540,98.47,0.67,0.07
6541,98.22,0.67,0.08
6542,97.88,0.67,0.09
6543,98.27,0.67,0.1
6544,96.76,0.67,0.11
6545,94.29,0.67,0.12
6546,94.55,0.67,0.13
6547,94.47,0.67,0.14
6548,92.77,0.67,0.15
6549,90.2,0.67,0.16
6550,90.54,0.67,0.17
6551,88.89,0.67,0.18
6552,88.76,0.67,0.19
6553,87.94,0.67,0.2
6554,86.94,0.67,0.21
6555,87.23,0.67,0.22
6556,86.53,0.67,0.23
6557,85.96,0.67,0.24
6558,85.9,0.67,0.25
6559,85.44,0.67,0.26
6560,84.96,0.67,0.27
6561,84.94,0.67,0.28
6562,84.83,0.67,0.29
6563,84.71,0.67,0.3
6564,84.44,0.67,0.31
6565,84.17,0.67,0.32
6566,84.06,0.67,0.33
6567,83.78,0.67,0.34
6568,83.72,0.67,0.35
6569,83.48,0.67,0.36
6570,83.31,0.67,0.37
6571,83.47,0.67,0.38
6572,83.24,0.67,0.39
6573,83.69,0.67,0.4
6574,83.05,0.67,0.41
6575,82.82,0.67,0.42
6576,83.11,0.67,0.43
6577,82.95,0.67,0.44
6578,82.55,0.67,0.45
6579,83.06,0.67,0.46
6580,82.8,0.67,0.47
6581,82.68,0.67,0.48
6582,82.53,0.67,0.49
6583,82.51,0.67,0.5
6584,82.76,0.67,0.51
6585,82.68,0.67,0.52
6586,82.66,0.67,0.53
6587,82.53,0.67,0.54
6588,82.02,0.67,0.55
6589,82.78,0.67,0.56
6590,82.71,0.67,0.57
6591,82.54,0.67,0.58
6592,82.53,0.67,0.59
6593,82.5,0.67,0.6
6594,82.5,0.67,0.61
6595,82.31,0.67,0.62
6596,82.31,0.67,0.63
6597,82.45,0.67,0.64
6598,82.58,0.67,0.65
6599,82.55,0.67,0.66
6600,82.62,0.67,0.67
6601,82.55,0.67,0.68
6602,81.94,0.67,0.69
6603,82.45,0.67,0.7
6604,82.48,0.67,0.71
6605,82.31,0.67,0.72
6606,82.41,0.67,0.73
6607,82.17,0.67,0.74
6608,82.41,0.67,0.75
6609,82.45,0.67,0.76
6610,82.16,0.67,0.77
6611,82.04,0.67,0.78
6612,82.34,0.67,0.79
6613,82.38,0.67,0.8
6614,82.43,0.67,0.81
6615,82.5,0.67,0.82
6616,82.52,0.67,0.83
6617,82.29,0.67,0.84
6618,82.59,0.67,0.85
6619,82.34,0.67,0.86
6620,82.38,0.67,0.87
6621,82.66,0.67,0.88
6622,82.52,0.67,0.89
6623,82.38,0.67,0.9
6624,82.3,0.67,0.91
6625,82.61,0.67,0.92
6626,82.69,0.67,0.93
6627,82.4,0.67,0.94
6628,82.43,0.67,0.95
6629,82.6,0.67,0.96
6630,82.54,0.67,0.97
6631,82.59,0.67,0.98
6632,82.75,0.67,0.99
6633,98.67,0.68,0.01
6634,98.68,0.68,0.02
6635,98.66,0.68,0.03
6636,98.52,0.68,0.04
6637,98.64,0.68,0.05
6638,98.5,0.68,0.06
6639,98.21,0.68,0.07
6640,98.38,0.68,0.08
6641,98.54,0.68,0.09
6642,98.11,0.68,0.1
6643,96.76,0.68,0.11
6644,95.11,0.68,0.12
6645,95.05,0.68,0.13
6646,92.94,0.68,0.14
6647,91.32,0.68,0.15
6648,91.28,0.68,0.16
6649,89.96,0.68,0.17
6650,89.72,0.68,0.18
6651,88.98,0.68,0.19
6652,88.36,0.68,0.2
6653,87.43,0.68,0.21
6654,87.15,0.68,0.22
6655,86.76,0.68,0.23
6656,86.07,0.68,0.24
6657,85.59,0.68,0.25
6658,85.43,0.68,0.26
6659,85.22,0.68,0.27
6660,84.96,0.68,0.28
6661,84.6,0.68,0.29
6662,84.62,0.68,0.3
6663,84.48,0.68,0.31
6664,84.28,0.68,0.32
6665,84.15,0.68,0.33
6666,83.7,0.68,0.34
6667,84.03,0.68,0.35
6668,83.63,0.68,0.36
6669,83.61,0.68,0.37
6670,83.55,0.68,0.38
6671,83.4,0.68,0.39
6672,83.44,0.68,0.4
6673,83.45,0.68,0.41
6674,83.46,0.68,0.42
6675,83.21,0.68,0.43
6676,83.21,0.68,0.44
6677,83.03,0.68,0.45
6678,82.93,0.68,0.46
6679,82.93,0.68,0.47
6680,83.04,0.68,0.48
6681,82.74,0.68,0.49
6682,82.76,0.68,0.5
6683,82.72,0.68,0.51
6684,82.82,0.68,0.52
6685,82.59,0.68,0.53
6686,82.45,0.68,0.54
6687,82.42,0.68,0.55
6688,82.56,0.68,0.56
6689,82.67,0.68,0.57
6690,82.39,0.68,0.58
6691,82.31,0.68,0.59
6692,82.39,0.68,0.6
6693,82.24,0.68,0.61
6694,82.34,0.68,0.62
6695,82.48,0.68,0.63
6696,82.5,0.68,0.64
6697,82.16,0.68,0.65
6698,82.65,0.68,0.66
6699,82.33,0.68,0.67
6700,82.55,0.68,0.68
6701,82.51,0.68,0.69
6702,82.36,0.68,0.7
6703,82.46,0.68,0.71
6704,82.35,0.68,0.72
6705,82.5,0.68,0.73
6706,82.47,0.68,0.74
6707,82.33,0.68,0.75
6708,82.65,0.68,0.76
6709,82.52,0.68,0.77
6710,82.45,0.68,0.78
6711,82.6,0.68,0.79
6712,82.48,0.68,0.8
6713,82.45,0.68,0.81
6714,82.71,0.68,0.82
6715,82.71,0.68,0.83
6716,82.39,0.68,0.84
6717,82.66,0.68,0.85
6718,82.43,0.68,0.86
6719,82.39,0.68,0.87
6720,82.5,0.68,0.88
6721,82.48,0.68,0.89
6722,82.45,0.68,0.9
6723,82.46,0.68,0.91
6724,82.55,0.68,0.92
6725,82.54,0.68,0.93
6726,82.49,0.68,0.94
6727,82.43,0.68,0.95
6728,82.67,0.68,0.96
6729,82.54,0.68,0.97
6730,82.53,0.68,0.98
6731,82.59,0.68,0.99
6732,98.69,0.69,0.01
6733,98.69,0.69,0.02
6734,98.66,0.69,0.03
6735,98.56,0.69,0.04
6736,98.62,0.69,0.05
6737,98.52,0.69,0.06
6738,98.26,0.69,0.07
6739,98.03,0.69,0.08
6740,98.47,0.69,0.09
6741,98.31,0.69,0.1
6742,95.88,0.69,0.11
6743,97.3,0.69,0.12
6744,95.74,0.69,0.13
6745,92.87,0.69,0.14
6746,92.36,0.69,0.15
6747,90.79,0.69,0.16
6748,91.02,0.69,0.17
6749,88.96,0.69,0.18
